AddressRowidObject,       ParentId      ,       AddressLastModifiedTimestamp    ,       AddressTypeCode ,       AddressPreferenceTypeCode       ,       AddressLine1,AddressLine2    ,       City    ,       State   ,       PostalCode,       SoftDeleteIndicator     ,       SoftDeleteTimestamp
845,391,2014-02-01T15:50:51Z,MAIL,,6778 Birchwood Hill,,Kent,WA,98042,,
846,503,2014-04-05T14:55:36Z,RES,,594 Morningstar Park,,Sparks,NV,89436,,
847,62,2014-11-11T18:48:21Z,RES,,16490 Lakewood Crossing,,El Paso,TX,79984,,
848,592,2014-04-13T03:16:22Z,MAIL,,0568 Birchwood Drive,,Los Angeles,CA,90081,,
849,178,2014-07-26T04:47:25Z,RES,,11219 Dapin Court,,Austin,TX,78749,,
850,385,2014-07-11T05:54:39Z,MAIL,,8892 Melrose Way,,Washington,DC,20404,,
851,416,2014-06-22T13:41:48Z,RES,,55 Valley Edge Crossing,,Denver,CO,80262,,
852,610,2014-12-21T02:33:15Z,MAIL,,84 Cambridge Crossing,,Chandler,AZ,85246,,
853,255,2014-02-09T21:14:43Z,RES,,0 Center Terrace,,Bronx,NY,10464,,
854,663,2014-01-19T13:13:31Z,RES,,6244 Superior Park,,Portland,OR,97296,,
855,237,2014-12-15T11:28:13Z,RES,,67 Merrick Street,,Lake Charles,LA,70607,,
856,559,2014-04-21T10:21:27Z,MAIL,,1540 Packers Junction,,Colorado Springs,CO,80940,,
857,808,2014-09-14T20:38:05Z,MAIL,,1 Carioca Junction,,Atlanta,GA,30301,,
858,613,2014-12-20T13:24:01Z,MAIL,,4662 Lotheville Place,,Washington,DC,20530,,
859,139,2014-09-05T00:01:02Z,MAIL,,82355 Dapin Trail,,Hicksville,NY,11854,,
860,860,2014-11-08T17:59:58Z,MAIL,,33 Stephen Pass,,Kansas City,KS,66112,,
861,404,2014-07-02T02:19:52Z,MAIL,,44849 Village Green Parkway,,Orlando,FL,32868,,
862,657,2014-10-01T20:51:39Z,MAIL,,54 Crescent Oaks Street,,Jamaica,NY,11499,,
863,554,2014-07-23T23:05:12Z,RES,,4977 Westport Street,,Mobile,AL,36628,,
864,206,2014-01-18T13:35:29Z,RES,,421 Talisman Crossing,,Tulsa,OK,74108,,
865,246,2014-09-10T15:19:02Z,RES,,9 Cascade Plaza,,Ventura,CA,93005,,
866,117,2014-12-10T22:24:30Z,MAIL,,280 Northport Plaza,,Lake Charles,LA,70607,,
867,866,2014-07-29T09:13:16Z,RES,,11 Holmberg Trail,,Vienna,VA,22184,,
868,810,2014-11-12T14:52:02Z,MAIL,,6181 Forest Court,,Boise,ID,83727,,
869,258,2014-10-03T06:01:37Z,MAIL,,6 Clarendon Trail,,Denver,CO,80235,,
870,929,2014-01-29T17:20:52Z,RES,,20607 Thompson Lane,,Lubbock,TX,79452,,
871,112,2014-06-26T15:23:54Z,MAIL,,987 Del Mar Center,,Tacoma,WA,98442,,
872,780,2014-09-12T08:48:34Z,MAIL,,35 John Wall Junction,,Chattanooga,TN,37405,,
873,564,2014-02-10T20:37:35Z,MAIL,,2 Sullivan Hill,,Billings,MT,59112,,
874,480,2014-08-08T03:42:56Z,MAIL,,90 Dennis Alley,,Detroit,MI,48224,,
875,773,2014-11-26T03:35:40Z,MAIL,,491 Boyd Lane,,Raleigh,NC,27621,,
876,13,2014-11-18T11:40:02Z,MAIL,,65 Park Meadow Point,,Tacoma,WA,98417,,
877,852,2014-07-28T05:22:51Z,MAIL,,70 Browning Alley,,New York City,NY,10045,,
878,246,2014-08-21T10:19:16Z,MAIL,,29432 Bluestem Alley,,Los Angeles,CA,90010,,
879,810,2014-03-19T23:11:14Z,MAIL,,23508 Carioca Junction,,Athens,GA,30610,,
880,859,2014-07-27T00:41:52Z,MAIL,,87 Anthes Road,,Arlington,VA,22225,,
881,426,2014-06-07T09:50:28Z,RES,,1 Duke Plaza,,Cleveland,OH,44177,,
882,580,2014-06-19T15:30:43Z,MAIL,,79815 Sheridan Circle,,Athens,GA,30605,,
883,215,2014-12-29T02:15:37Z,MAIL,,5130 Lakewood Plaza,,Alexandria,VA,22333,,
884,937,2014-05-28T20:38:04Z,MAIL,,49 Butternut Terrace,,Oklahoma City,OK,73124,,
885,510,2014-12-19T15:24:59Z,MAIL,,7817 Vidon Pass,,El Paso,TX,88553,,
886,945,2014-08-04T05:42:04Z,MAIL,,1635 Tennyson Plaza,,Warren,OH,44485,,
887,569,2014-06-11T12:37:26Z,MAIL,,542 Sachtjen Place,,Albuquerque,NM,87140,,
888,521,2014-05-18T14:59:23Z,RES,,167 Porter Avenue,,Charleston,SC,29416,,
889,426,2014-10-03T04:36:51Z,RES,,40 Pennsylvania Pass,,San Francisco,CA,94126,,
890,409,2014-06-14T17:55:11Z,RES,,697 Crest Line Point,,San Diego,CA,92121,,
891,456,2014-04-09T07:03:11Z,MAIL,,70915 Prairie Rose Trail,,Fort Lauderdale,FL,33315,,
892,229,2015-01-09T08:04:39Z,MAIL,,9724 Sunnyside Junction,,Cheyenne,WY,82007,,
893,483,2014-02-24T11:20:30Z,RES,,6 Pennsylvania Crossing,,Kent,WA,98042,,
894,725,2014-12-26T17:02:43Z,RES,,759 Montana Junction,,Sacramento,CA,94280,,
895,105,2014-05-05T15:44:16Z,RES,,593 Scofield Point,,Jacksonville,FL,32236,,
896,120,2014-11-29T19:20:04Z,RES,,198 Del Sol Alley,,Monticello,MN,55590,,
897,606,2014-11-23T01:18:41Z,RES,,284 Montana Parkway,,Maple Plain,MN,55572,,
898,958,2014-10-06T22:17:10Z,MAIL,,4505 Artisan Center,,Oakland,CA,94627,,
899,680,2014-11-30T08:20:22Z,MAIL,,6 Hollow Ridge Park,,Chicago,IL,60630,,
900,800,2014-02-17T09:54:02Z,RES,,98 Green Way,,Tacoma,WA,98481,,
901,659,2014-11-04T18:54:18Z,RES,,02497 Schurz Way,,Levittown,PA,19058,,
902,946,2014-09-13T15:24:58Z,MAIL,,84 Lakewood Gardens Junction,,Dallas,TX,75372,,
903,118,2014-09-12T13:57:22Z,MAIL,,5 Sachtjen Lane,,Arlington,VA,22217,,
904,559,2014-06-03T09:33:20Z,MAIL,,81 Blaine Trail,,New York City,NY,10260,,
905,40,2014-05-21T22:24:33Z,RES,,5 Sachtjen Pass,,Detroit,MI,48242,,
906,408,2014-02-20T05:18:22Z,RES,,59681 American Ash Street,,Charleston,SC,29416,,
907,432,2014-09-18T02:44:47Z,MAIL,,5 Blaine Point,,Los Angeles,CA,90025,,
908,825,2014-12-21T01:53:38Z,RES,,27479 Rockefeller Road,,Toledo,OH,43610,,
909,777,2014-02-18T08:28:13Z,MAIL,,5 Steensland Street,,Chicago,IL,60630,,
910,371,2014-03-31T14:18:08Z,MAIL,,48 Bultman Alley,,Seattle,WA,98127,,
911,879,2014-09-26T12:09:04Z,RES,,75 Eastlawn Park,,Canton,OH,44710,,
912,104,2014-07-08T13:40:43Z,RES,,23 Pierstorff Point,,Buffalo,NY,14220,,
913,361,2014-09-11T18:33:46Z,RES,,2 Hudson Alley,,Atlanta,GA,30328,,
914,292,2014-08-04T13:54:56Z,MAIL,,78922 Blue Bill Park Plaza,,Philadelphia,PA,19131,,
915,865,2014-11-05T04:42:13Z,RES,,85 Sunnyside Parkway,,Olympia,WA,98506,,
916,321,2014-08-30T01:07:36Z,RES,,3263 Bellgrove Circle,,Orlando,FL,32819,,
917,462,2014-06-30T11:27:36Z,RES,,24344 Hoffman Center,,Chico,CA,95973,,
918,87,2014-06-19T23:21:49Z,MAIL,,521 Vermont Court,,Des Moines,IA,50330,,
919,740,2014-08-01T05:06:03Z,MAIL,,5477 Harbort Center,,Memphis,TN,38119,,
920,575,2014-04-17T18:54:30Z,MAIL,,980 Aberg Hill,,Lakeland,FL,33805,,
921,918,2014-04-01T16:44:12Z,MAIL,,45957 Bellgrove Court,,Peoria,IL,61651,,
922,71,2014-12-19T00:16:13Z,RES,,2 Dwight Court,,Los Angeles,CA,90081,,
923,162,2014-12-16T07:57:54Z,MAIL,,7471 Magdeline Pass,,Riverside,CA,92519,,
924,472,2014-02-01T14:14:21Z,MAIL,,2 Rowland Junction,,Washington,DC,20535,,
925,454,2014-02-12T06:10:19Z,MAIL,,10430 Donald Way,,Fort Worth,TX,76134,,
926,400,2014-10-03T04:17:50Z,RES,,73 Schlimgen Way,,Sarasota,FL,34233,,
927,834,2014-10-14T21:25:19Z,RES,,5150 Sutteridge Crossing,,Round Rock,TX,78682,,
928,491,2014-11-01T07:50:19Z,MAIL,,7708 Crest Line Point,,Jersey City,NJ,07305,,
929,900,2014-05-06T13:45:32Z,MAIL,,8470 Bay Plaza,,Charleston,WV,25321,,
930,360,2015-01-13T02:38:41Z,RES,,2937 Barby Circle,,Bowie,MD,20719,,
931,230,2014-11-29T17:21:04Z,RES,,1 Golf Course Street,,Washington,DC,20575,,
932,826,2014-04-29T10:29:41Z,MAIL,,31 Golf Circle,,Arlington,TX,76004,,
933,767,2014-07-26T14:32:19Z,RES,,13 Coolidge Hill,,Columbus,GA,31904,,
934,227,2014-04-08T14:34:52Z,MAIL,,90532 Bultman Avenue,,Oakland,CA,94605,,
935,214,2014-11-10T11:53:07Z,RES,,22 Cottonwood Drive,,Dayton,OH,45470,,
936,547,2014-04-19T07:04:13Z,RES,,2888 Forster Park,,Beaverton,OR,97075,,
937,627,2014-06-17T11:37:25Z,MAIL,,78 Orin Street,,Washington,DC,20099,,
938,876,2014-06-13T08:58:00Z,RES,,8 Reindahl Road,,Austin,TX,78759,,
939,306,2014-03-16T12:46:54Z,MAIL,,57 6th Junction,,Syracuse,NY,13210,,
940,363,2014-06-16T03:02:56Z,RES,,711 Towne Lane,,Las Vegas,NV,89135,,
941,998,2014-12-17T06:53:02Z,RES,,120 Texas Way,,Sioux Falls,SD,57198,,
942,373,2014-11-28T01:27:07Z,RES,,7 Brentwood Lane,,Shawnee Mission,KS,66286,,
943,636,2014-05-29T05:48:49Z,RES,,47066 Becker Lane,,Naples,FL,34108,,
944,60,2014-02-16T22:46:47Z,MAIL,,965 Welch Hill,,Fort Lauderdale,FL,33336,,
945,793,2014-09-03T09:52:55Z,MAIL,,348 Emmet Plaza,,Frederick,MD,21705,,
946,905,2014-03-13T05:36:16Z,MAIL,,881 Northwestern Avenue,,Clearwater,FL,33758,,
947,739,2014-01-29T17:40:44Z,RES,,56 Moose Park,,Hamilton,OH,45020,,
948,336,2014-05-03T21:32:04Z,MAIL,,46 Swallow Point,,Saint Petersburg,FL,33705,,
949,939,2014-07-31T07:14:19Z,RES,,2 Red Cloud Street,,Baltimore,MD,21216,,
950,806,2014-07-14T01:34:17Z,MAIL,,01 Havey Terrace,,Fayetteville,NC,28305,,
951,564,2014-07-15T10:49:44Z,RES,,77535 Debra Street,,Fort Worth,TX,76134,,
952,877,2014-07-20T10:27:37Z,MAIL,,3512 Anzinger Parkway,,Dallas,TX,75221,,
953,578,2014-09-20T06:00:30Z,MAIL,,76288 Mayfield Junction,,Tucson,AZ,85732,,
954,138,2014-11-01T17:18:46Z,RES,,80 Mallard Court,,Bellevue,WA,98008,,
955,674,2014-06-09T06:27:47Z,MAIL,,82 Artisan Junction,,Stockton,CA,95219,,
956,195,2014-06-05T00:27:28Z,RES,,626 Huxley Plaza,,Austin,TX,78715,,
957,563,2014-06-17T11:46:15Z,RES,,791 Oakridge Parkway,,Lexington,KY,40591,,
958,69,2014-04-18T10:14:27Z,MAIL,,0 Hazelcrest Lane,,Louisville,KY,40298,,
959,79,2014-04-29T08:35:25Z,RES,,4 Hermina Terrace,,Ventura,CA,93005,,
960,925,2014-07-19T17:46:40Z,MAIL,,5 Surrey Trail,,Garden Grove,CA,92645,,
961,190,2014-06-26T00:18:46Z,MAIL,,670 Starling Drive,,Seattle,WA,98133,,
962,104,2014-02-07T07:18:00Z,MAIL,,1637 Eastwood Alley,,Washington,DC,20073,,
963,715,2014-08-05T08:13:30Z,RES,,02 Thompson Point,,Yakima,WA,98907,,
964,183,2014-04-25T06:40:34Z,RES,,37 Nobel Parkway,,Tucson,AZ,85715,,
965,731,2014-12-15T14:46:27Z,RES,,417 Porter Street,,Trenton,NJ,08650,,
966,323,2014-12-01T21:48:00Z,RES,,13 Oakridge Park,,Atlanta,GA,30386,,
967,338,2014-11-08T20:57:00Z,MAIL,,92249 Ryan Plaza,,Waco,TX,76705,,
968,104,2014-03-19T01:43:44Z,RES,,967 Marcy Point,,New Orleans,LA,70149,,
969,398,2014-12-10T12:32:30Z,RES,,2 Fulton Terrace,,Elizabeth,NJ,07208,,
970,67,2014-07-28T03:54:23Z,RES,,474 Main Hill,,Florence,SC,29505,,
971,560,2015-01-07T12:37:30Z,MAIL,,8922 Pennsylvania Junction,,Lansing,MI,48912,,
972,11,2014-11-07T06:27:45Z,MAIL,,1 Onsgard Junction,,New Haven,CT,06520,,
973,25,2014-08-12T18:34:30Z,RES,,789 Pierstorff Way,,Tucson,AZ,85705,,
974,875,2014-11-10T03:03:29Z,MAIL,,973 Pawling Plaza,,Austin,TX,78769,,
975,768,2014-03-11T07:04:35Z,MAIL,,46278 Messerschmidt Hill,,Waterloo,IA,50706,,
976,249,2014-12-07T04:33:08Z,RES,,56 Pennsylvania Hill,,Huntington Beach,CA,92648,,
977,170,2014-09-22T14:39:39Z,MAIL,,3 Brown Avenue,,Chandler,AZ,85246,,
978,304,2014-01-17T14:53:42Z,MAIL,,62887 Warrior Hill,,Torrance,CA,90510,,
979,971,2014-04-25T15:36:18Z,RES,,47839 Memorial Pass,,Daytona Beach,FL,32118,,
980,78,2014-08-01T15:21:42Z,MAIL,,73089 Dayton Court,,Houston,TX,77020,,
981,673,2014-11-30T07:25:36Z,RES,,99 Nova Park,,Trenton,NJ,08695,,
982,323,2014-08-28T08:14:41Z,MAIL,,8 Nevada Parkway,,Washington,DC,20210,,
983,584,2014-11-12T22:44:13Z,MAIL,,0863 Florence Lane,,Tulsa,OK,74133,,
984,651,2014-05-06T10:18:11Z,RES,,0 Jenna Junction,,Reading,PA,19610,,
985,112,2014-06-18T07:08:49Z,MAIL,,063 Blackbird Center,,Philadelphia,PA,19196,,
986,988,2014-05-19T14:59:59Z,RES,,8216 Holy Cross Court,,Chicago,IL,60604,,
987,301,2014-12-29T08:42:50Z,MAIL,,32872 Buena Vista Junction,,Wilmington,NC,28410,,
988,930,2014-12-30T19:07:11Z,RES,,2 Clyde Gallagher Pass,,Memphis,TN,38161,,
989,258,2014-05-31T08:42:02Z,MAIL,,95045 Prairieview Crossing,,White Plains,NY,10633,,
990,210,2014-06-10T19:08:29Z,RES,,5973 Lake View Crossing,,Charleston,WV,25336,,
991,950,2014-02-12T21:40:03Z,MAIL,,14 Bunker Hill Plaza,,Chicago,IL,60630,,
992,816,2014-04-17T23:54:27Z,RES,,07773 John Wall Parkway,,Boston,MA,02104,,
993,393,2014-06-14T16:02:00Z,MAIL,,87 Maryland Crossing,,Atlanta,GA,30336,,
994,506,2014-05-05T06:41:15Z,RES,,8 Boyd Road,,Torrance,CA,90510,,
995,249,2014-10-26T06:01:01Z,MAIL,,4637 Tomscot Point,,Houston,TX,77255,,
996,573,2014-05-12T06:05:26Z,RES,,1712 Monument Alley,,Sioux Falls,SD,57105,,
997,80,2014-10-23T13:00:29Z,RES,,50345 Nova Hill,,Pompano Beach,FL,33075,,
998,257,2014-03-29T06:10:29Z,RES,,625 Meadow Ridge Center,,Kansas City,MO,64199,,
999,581,2014-03-11T08:57:46Z,MAIL,,33 Stang Drive,,Miami,FL,33233,,
