AddressRowidObject,       ParentId      ,       AddressLastModifiedTimestamp    ,       AddressTypeCode ,       AddressPreferenceTypeCode       ,       AddressLine1,AddressLine2    ,       City    ,       State   ,       PostalCode,       SoftDeleteIndicator     ,       SoftDeleteTimestamp
8114,112,2014-02-16T19:16:25Z,MAIL,,315 Hintze Point,,Phoenix,AZ,85010,,
8115,515,2014-06-09T23:37:14Z,RES,,6610 Menomonie Hill,,Saint Louis,MO,63104,,
8116,447,2014-10-01T19:15:17Z,RES,,904 Stephen Circle,,Louisville,KY,40250,,
8117,864,2014-11-02T21:23:33Z,MAIL,,2 Mariners Cove Lane,,Bridgeport,CT,06606,,
8118,306,2014-04-12T02:41:50Z,RES,,5 Monterey Point,,New York City,NY,10165,,
8119,96,2014-05-14T12:35:39Z,MAIL,,45563 Golf Course Place,,Denver,CO,80291,,
8120,363,2014-06-01T09:46:21Z,MAIL,,8 Coleman Way,,Long Beach,CA,90847,,
8121,734,2014-01-28T03:58:04Z,MAIL,,31 Darwin Pass,,Seminole,FL,34642,,
8122,309,2015-01-13T23:52:36Z,RES,,41 Oak Parkway,,Tampa,FL,33605,,
8123,308,2014-03-24T17:13:35Z,RES,,52 Randy Point,,Boston,MA,02104,,
8124,141,2014-02-26T11:41:24Z,MAIL,,9 Doe Crossing Way,,Saint Petersburg,FL,33715,,
8125,472,2014-02-23T14:59:15Z,MAIL,,08706 Columbus Circle,,Houston,TX,77045,,
8126,205,2014-03-27T07:12:19Z,RES,,6 Northland Hill,,Little Rock,AR,72209,,
8127,896,2014-05-27T08:00:18Z,RES,,36 Fair Oaks Pass,,Salt Lake City,UT,84170,,
8128,787,2014-02-20T16:25:16Z,MAIL,,8539 Sundown Way,,Shawnee Mission,KS,66286,,
8129,842,2014-07-23T10:38:04Z,RES,,48752 Victoria Alley,,New Orleans,LA,70129,,
8130,282,2014-03-17T11:26:53Z,RES,,034 Bayside Junction,,Springfield,MO,65898,,
8131,958,2014-03-13T22:21:10Z,RES,,08 Oak Center,,Mobile,AL,36689,,
8132,261,2014-09-07T18:05:33Z,RES,,3 Tennessee Way,,Fort Worth,TX,76147,,
8133,363,2014-08-22T20:52:14Z,RES,,5356 Karstens Parkway,,Miami,FL,33129,,
8134,506,2014-07-15T17:34:21Z,MAIL,,85 Duke Trail,,Oakland,CA,94605,,
8135,270,2014-06-09T06:06:05Z,RES,,0920 Westridge Parkway,,Evansville,IN,47732,,
8136,289,2014-06-17T07:28:01Z,MAIL,,643 Londonderry Hill,,Peoria,IL,61614,,
8137,30,2014-04-16T22:02:23Z,MAIL,,319 Artisan Park,,Lynn,MA,01905,,
8138,360,2014-04-19T07:11:57Z,MAIL,,58 Chive Street,,San Diego,CA,92170,,
8139,858,2014-01-20T19:26:09Z,MAIL,,954 Algoma Junction,,Lynn,MA,01905,,
8140,74,2014-04-22T18:55:55Z,MAIL,,4 Talisman Terrace,,Richmond,VA,23277,,
8141,94,2014-08-06T09:24:19Z,MAIL,,0585 Fulton Lane,,Saint Joseph,MO,64504,,
8142,271,2014-09-04T18:07:30Z,MAIL,,2950 Talmadge Trail,,Kissimmee,FL,34745,,
8143,446,2014-04-29T04:38:28Z,RES,,6 Dixon Trail,,Dearborn,MI,48126,,
8144,610,2015-01-08T01:07:36Z,RES,,6 Commercial Pass,,Richmond,VA,23289,,
8145,547,2014-10-04T04:58:53Z,RES,,2593 Talisman Way,,San Antonio,TX,78265,,
8146,359,2014-03-11T04:36:20Z,RES,,113 Gateway Hill,,Akron,OH,44305,,
8147,282,2014-09-12T07:58:59Z,RES,,969 Banding Junction,,Madison,WI,53710,,
8148,430,2014-06-20T14:49:46Z,RES,,8 Eastlawn Crossing,,Portland,OR,97271,,
8149,643,2014-04-20T16:34:06Z,RES,,9709 Katie Terrace,,Panama City,FL,32412,,
8150,586,2014-02-25T04:36:18Z,RES,,53698 Bluejay Plaza,,Aiken,SC,29805,,
8151,567,2014-03-23T05:14:57Z,RES,,48641 Express Lane,,San Francisco,CA,94116,,
8152,842,2015-01-12T23:10:47Z,RES,,22 Bartillon Street,,Irvine,CA,92710,,
8153,273,2014-03-21T07:23:08Z,RES,,436 Judy Lane,,Washington,DC,20057,,
8154,646,2014-05-03T10:10:25Z,RES,,07581 Meadow Ridge Trail,,Fort Lauderdale,FL,33330,,
8155,786,2014-10-29T01:11:20Z,RES,,776 Nova Parkway,,Sacramento,CA,94237,,
8156,750,2014-03-03T03:55:13Z,RES,,9 Monterey Center,,Indianapolis,IN,46202,,
8157,316,2014-12-16T23:33:06Z,RES,,0 Red Cloud Park,,New Orleans,LA,70154,,
8158,340,2014-05-17T20:03:07Z,MAIL,,46 Pine View Park,,Boston,MA,02216,,
8159,923,2014-09-03T05:14:36Z,RES,,7315 Fuller Alley,,Aurora,CO,80044,,
8160,591,2014-09-18T23:57:06Z,MAIL,,7909 Ludington Drive,,Austin,TX,78759,,
8161,511,2014-11-24T23:35:28Z,MAIL,,21 Cordelia Park,,Salt Lake City,UT,84152,,
8162,863,2014-05-31T05:48:22Z,MAIL,,7 Kedzie Terrace,,San Diego,CA,92176,,
8163,641,2014-05-18T01:01:54Z,RES,,4 Scoville Drive,,Kansas City,KS,66105,,
8164,23,2014-03-31T17:01:44Z,RES,,0975 Fair Oaks Hill,,Ann Arbor,MI,48107,,
8165,59,2014-06-02T12:15:03Z,RES,,019 Truax Alley,,Crawfordsville,IN,47937,,
8166,119,2014-05-19T01:45:21Z,RES,,752 Mcbride Avenue,,Sacramento,CA,94257,,
8167,681,2014-02-11T11:41:00Z,MAIL,,819 Maryland Alley,,Wilkes Barre,PA,18763,,
8168,384,2014-08-15T17:35:05Z,RES,,49586 Aberg Place,,Milwaukee,WI,53210,,
8169,210,2014-10-18T12:47:32Z,MAIL,,4225 Bashford Road,,Cincinnati,OH,45208,,
8170,369,2014-04-21T19:05:54Z,RES,,41 Melody Drive,,Washington,DC,20299,,
8171,755,2014-01-31T00:04:38Z,MAIL,,7 Valley Edge Alley,,Boca Raton,FL,33432,,
8172,12,2014-07-31T18:48:53Z,MAIL,,208 Hauk Place,,Albuquerque,NM,87105,,
8173,400,2014-10-18T03:40:15Z,MAIL,,705 Cardinal Circle,,Flint,MI,48555,,
8174,625,2014-02-13T20:39:53Z,RES,,59906 Michigan Pass,,Anchorage,AK,99512,,
8175,151,2014-02-19T11:35:46Z,RES,,340 Crescent Oaks Drive,,Arlington,TX,76004,,
8176,890,2014-08-26T18:16:38Z,MAIL,,091 Dwight Point,,Albuquerque,NM,87110,,
8177,283,2014-12-03T05:35:20Z,MAIL,,8310 Di Loreto Lane,,Tallahassee,FL,32314,,
8178,951,2014-06-28T06:22:09Z,RES,,2250 Badeau Terrace,,Melbourne,FL,32941,,
8179,953,2014-10-26T01:28:13Z,RES,,20 Lyons Lane,,Flint,MI,48550,,
8180,700,2014-05-20T19:47:35Z,MAIL,,08 Service Place,,Brooklyn,NY,11231,,
8181,734,2014-03-15T23:29:32Z,RES,,47 Dunning Center,,Dayton,OH,45454,,
8182,485,2014-12-27T08:11:20Z,RES,,3885 Northland Avenue,,Portland,OR,97221,,
8183,404,2014-11-24T18:01:59Z,MAIL,,692 Myrtle Parkway,,Saint Petersburg,FL,33715,,
8184,890,2014-02-27T21:57:35Z,MAIL,,78 Bultman Street,,Austin,TX,78754,,
8185,662,2014-11-05T23:17:29Z,MAIL,,7953 Clemons Court,,Houston,TX,77212,,
8186,686,2014-10-22T12:46:24Z,MAIL,,4534 Truax Pass,,Detroit,MI,48275,,
8187,928,2014-10-23T01:39:00Z,RES,,93858 Spaight Street,,Alexandria,VA,22309,,
8188,331,2014-01-17T07:05:54Z,MAIL,,01132 Evergreen Avenue,,Dallas,TX,75265,,
8189,937,2014-05-26T05:07:41Z,RES,,3246 Park Meadow Alley,,Huntington,WV,25711,,
8190,247,2014-05-22T04:26:52Z,MAIL,,41371 Jay Avenue,,Honolulu,HI,96850,,
8191,164,2014-10-11T10:02:52Z,MAIL,,2555 Cardinal Place,,Roanoke,VA,24014,,
8192,109,2014-04-10T22:52:17Z,MAIL,,573 Eliot Parkway,,Brooklyn,NY,11205,,
8193,838,2014-04-14T01:14:41Z,MAIL,,8 Upham Park,,Cincinnati,OH,45228,,
8194,332,2014-04-28T16:26:16Z,MAIL,,0489 Mcbride Place,,Fresno,CA,93721,,
8195,866,2014-05-11T22:17:11Z,RES,,17735 Village Court,,Fresno,CA,93709,,
8196,484,2014-06-07T12:28:33Z,RES,,5455 Surrey Way,,Oklahoma City,OK,73109,,
8197,792,2014-10-10T02:36:25Z,MAIL,,76 Washington Plaza,,Washington,DC,20397,,
8198,521,2014-03-29T01:03:30Z,MAIL,,964 Charing Cross Road,,Roanoke,VA,24024,,
8199,463,2014-09-20T16:30:38Z,RES,,2 Meadow Vale Way,,Billings,MT,59105,,
8200,632,2014-10-22T19:23:42Z,RES,,140 Carberry Center,,Mesa,AZ,85210,,
8201,775,2014-02-03T11:41:38Z,RES,,1 Bartillon Parkway,,Palatine,IL,60078,,
8202,171,2014-08-14T16:37:37Z,RES,,22727 2nd Alley,,Topeka,KS,66667,,
8203,431,2014-01-17T09:06:46Z,MAIL,,4 Orin Hill,,Dallas,TX,75310,,
8204,650,2014-08-05T03:20:37Z,RES,,90968 Green Road,,Saint Petersburg,FL,33731,,
8205,867,2014-03-12T11:40:47Z,MAIL,,268 Loftsgordon Court,,Milwaukee,WI,53215,,
8206,444,2014-12-23T23:58:45Z,MAIL,,195 Erie Hill,,Memphis,TN,38114,,
8207,842,2014-09-21T08:06:11Z,MAIL,,19744 Hagan Way,,Boca Raton,FL,33487,,
8208,865,2014-05-05T13:05:34Z,MAIL,,051 Westerfield Terrace,,Des Moines,IA,50981,,
8209,179,2015-01-03T11:18:09Z,MAIL,,77 Boyd Junction,,Dallas,TX,75246,,
8210,56,2014-05-22T01:15:01Z,MAIL,,0939 Gale Lane,,Northridge,CA,91328,,
8211,974,2014-08-15T22:50:42Z,MAIL,,3 Kingsford Court,,Albuquerque,NM,87180,,
8212,270,2014-03-21T09:03:43Z,MAIL,,65296 Nancy Circle,,Santa Ana,CA,92725,,
8213,95,2014-01-16T14:47:23Z,MAIL,,2 Monument Point,,San Diego,CA,92160,,
8214,653,2014-07-11T22:28:35Z,RES,,1 Aberg Center,,Anaheim,CA,92812,,
8215,155,2015-01-06T01:05:25Z,MAIL,,36 Sherman Pass,,Phoenix,AZ,85040,,
8216,864,2014-12-19T07:46:25Z,MAIL,,94336 Scott Alley,,Pompano Beach,FL,33075,,
8217,987,2014-02-08T18:08:24Z,MAIL,,6916 Monument Lane,,Longview,TX,75605,,
8218,241,2014-02-12T15:49:03Z,MAIL,,42 Almo Avenue,,Allentown,PA,18105,,
8219,877,2014-06-11T05:05:38Z,RES,,238 Hauk Alley,,Dallas,TX,75277,,
8220,309,2014-07-15T04:51:07Z,RES,,79476 Bobwhite Junction,,Brockton,MA,02405,,
8221,132,2014-02-25T16:12:57Z,RES,,3 Boyd Crossing,,Corpus Christi,TX,78470,,
8222,31,2014-08-16T21:29:47Z,MAIL,,82321 Forster Road,,Kansas City,MO,64101,,
8223,29,2014-06-28T12:52:15Z,MAIL,,0 Eastwood Avenue,,Abilene,TX,79605,,
8224,966,2014-04-26T13:07:10Z,MAIL,,2 Michigan Park,,Annapolis,MD,21405,,
8225,429,2014-09-23T11:13:37Z,RES,,20892 Summer Ridge Hill,,Kansas City,MO,64101,,
8226,701,2014-09-24T05:21:44Z,RES,,491 Nelson Road,,Los Angeles,CA,90020,,
8227,311,2014-12-25T07:10:21Z,RES,,460 Oak Valley Alley,,Raleigh,NC,27635,,
8228,295,2014-09-03T04:34:40Z,RES,,2626 West Street,,San Antonio,TX,78250,,
8229,968,2014-02-24T22:21:04Z,MAIL,,15149 Talisman Plaza,,Fresno,CA,93709,,
8230,685,2014-07-05T12:22:21Z,MAIL,,4 Northwestern Plaza,,Manchester,NH,03105,,
8231,222,2014-08-05T19:43:25Z,RES,,298 Superior Terrace,,Cleveland,OH,44125,,
8232,675,2014-08-09T01:20:03Z,MAIL,,4817 Mendota Point,,Washington,DC,20470,,
8233,801,2014-01-29T13:47:06Z,MAIL,,73 Swallow Parkway,,Atlanta,GA,30328,,
8234,695,2014-01-27T20:35:29Z,RES,,8 Charing Cross Lane,,Fort Wayne,IN,46857,,
8235,26,2014-04-22T01:48:00Z,MAIL,,9355 Hauk Point,,Daytona Beach,FL,32123,,
8236,255,2014-02-15T16:08:41Z,MAIL,,1450 Westend Alley,,New Haven,CT,06520,,
8237,570,2014-08-30T17:22:28Z,MAIL,,7376 Carey Avenue,,Salt Lake City,UT,84110,,
8238,101,2014-03-02T16:40:43Z,MAIL,,6 Forest Run Point,,Washington,DC,56944,,
8239,957,2014-03-30T15:14:56Z,MAIL,,9 Grover Way,,Cleveland,OH,44125,,
8240,551,2014-06-13T14:56:51Z,MAIL,,23014 Glacier Hill Point,,Birmingham,AL,35225,,
8241,67,2014-02-05T14:29:22Z,MAIL,,022 Hauk Road,,San Jose,CA,95123,,
8242,858,2014-09-21T19:44:23Z,MAIL,,40 Hudson Place,,Van Nuys,CA,91406,,
8243,892,2014-08-01T10:37:49Z,RES,,97313 Meadow Ridge Plaza,,Miami,FL,33147,,
8244,201,2014-07-01T15:26:33Z,MAIL,,3 Scofield Way,,Akron,OH,44321,,
8245,489,2014-04-03T05:35:21Z,RES,,39933 Summit Road,,Cincinnati,OH,45271,,
8246,461,2014-02-11T22:19:02Z,RES,,1986 Katie Place,,Lexington,KY,40596,,
8247,962,2014-11-14T22:16:32Z,RES,,29 Loftsgordon Circle,,Oakland,CA,94611,,
8248,630,2014-07-03T04:10:57Z,RES,,732 Corry Lane,,Long Beach,CA,90840,,
8249,998,2014-08-10T17:26:55Z,RES,,3833 Waubesa Parkway,,El Paso,TX,79989,,
8250,354,2014-11-23T18:04:29Z,MAIL,,7 Golden Leaf Place,,Hollywood,FL,33028,,
8251,622,2014-03-11T02:23:34Z,RES,,17966 Fulton Drive,,Punta Gorda,FL,33982,,
8252,337,2014-07-14T18:36:35Z,MAIL,,77 Bowman Street,,Memphis,TN,38188,,
8253,794,2014-04-22T04:12:14Z,RES,,21343 Little Fleur Plaza,,El Paso,TX,79934,,
8254,546,2014-12-24T19:20:53Z,RES,,64 8th Drive,,San Diego,CA,92132,,
8255,171,2014-07-31T14:02:24Z,MAIL,,82 Moose Hill,,Dayton,OH,45408,,
8256,668,2014-01-18T19:31:47Z,MAIL,,40 Mcguire Point,,Aurora,CO,80044,,
8257,952,2014-09-30T07:12:05Z,RES,,75565 Elmside Avenue,,New Orleans,LA,70183,,
8258,538,2014-12-07T07:02:11Z,RES,,6 Killdeer Court,,Atlanta,GA,30380,,
8259,298,2014-06-01T15:19:29Z,MAIL,,4 Ramsey Lane,,Rochester,MN,55905,,
8260,486,2014-03-22T09:57:28Z,MAIL,,858 4th Circle,,Roanoke,VA,24029,,
8261,672,2014-07-26T14:11:36Z,MAIL,,6 Hollow Ridge Drive,,Mobile,AL,36622,,
8262,520,2014-08-11T17:48:07Z,RES,,2623 Basil Point,,Jacksonville,FL,32236,,
8263,180,2014-01-27T16:40:11Z,RES,,8 Rusk Hill,,Tampa,FL,33694,,
8264,970,2014-07-01T11:09:50Z,MAIL,,794 Buena Vista Junction,,Houston,TX,77040,,
8265,729,2014-01-15T03:58:58Z,MAIL,,85 Meadow Ridge Trail,,Hialeah,FL,33018,,
8266,773,2014-03-09T08:53:17Z,RES,,29196 Kennedy Alley,,Green Bay,WI,54313,,
8267,244,2014-02-28T10:37:14Z,RES,,87 Cody Park,,Kansas City,MO,64199,,
8268,267,2015-01-04T10:25:14Z,RES,,130 Farmco Circle,,Lakewood,WA,98498,,
8269,581,2014-04-30T10:32:05Z,MAIL,,0698 International Park,,Jamaica,NY,11436,,
8270,431,2014-01-25T03:22:52Z,MAIL,,22 Eastlawn Way,,Lubbock,TX,79410,,
8271,589,2014-06-17T18:46:26Z,RES,,792 Maywood Court,,Seattle,WA,98121,,
8272,207,2014-05-23T11:43:19Z,RES,,6 School Terrace,,Philadelphia,PA,19191,,
8273,432,2014-05-26T22:25:16Z,MAIL,,540 Scott Trail,,Largo,FL,33777,,
8274,936,2014-03-10T14:58:30Z,MAIL,,751 Superior Circle,,Houston,TX,77015,,
8275,927,2014-05-12T09:39:07Z,RES,,4435 Florence Junction,,Minneapolis,MN,55470,,
8276,540,2014-11-02T04:41:29Z,RES,,7 Esker Junction,,Naples,FL,34114,,
8277,310,2014-06-10T12:23:56Z,RES,,60 Rusk Alley,,Macon,GA,31205,,
8278,734,2014-06-18T20:19:43Z,MAIL,,8617 Haas Terrace,,Dallas,TX,75205,,
8279,965,2014-12-09T23:41:38Z,RES,,357 Columbus Alley,,Huntsville,AL,35895,,
8280,329,2014-06-20T00:25:20Z,MAIL,,63237 Moland Road,,Littleton,CO,80126,,
8281,540,2014-02-27T23:46:53Z,RES,,4507 Bluestem Way,,Fairbanks,AK,99709,,
8282,41,2014-12-17T07:06:11Z,RES,,8830 Columbus Park,,Honolulu,HI,96835,,
8283,457,2014-03-09T07:29:34Z,RES,,21652 Golf Alley,,Madison,WI,53790,,
8284,569,2014-04-13T21:51:04Z,MAIL,,2271 Stoughton Circle,,Fargo,ND,58122,,
8285,345,2014-04-18T05:05:57Z,MAIL,,2 Jackson Alley,,Roanoke,VA,24004,,
8286,838,2014-10-09T22:20:34Z,MAIL,,3 Bartelt Lane,,Boston,MA,02104,,
8287,221,2014-10-10T20:15:20Z,RES,,33963 Straubel Avenue,,New York City,NY,10275,,
8288,742,2014-12-11T23:08:04Z,RES,,184 Sherman Pass,,Seattle,WA,98127,,
8289,580,2014-08-14T16:26:10Z,RES,,62 Morning Court,,Manchester,NH,03105,,
8290,220,2014-11-22T16:07:10Z,RES,,812 Lotheville Way,,Fort Worth,TX,76178,,
8291,278,2014-09-17T16:29:17Z,MAIL,,3181 Bay Road,,Dallas,TX,75358,,
8292,221,2014-06-26T05:19:31Z,RES,,8 Golf View Crossing,,San Bernardino,CA,92415,,
8293,888,2014-05-15T05:12:00Z,MAIL,,73439 Graceland Junction,,Tacoma,WA,98481,,
8294,324,2014-08-10T05:19:00Z,MAIL,,24 Service Crossing,,Washington,DC,20392,,
8295,326,2014-04-11T04:58:35Z,RES,,37 Melrose Drive,,Kansas City,MO,64125,,
8296,274,2015-01-05T01:20:09Z,MAIL,,20 Summerview Circle,,Jeffersonville,IN,47134,,
8297,454,2014-11-23T08:28:05Z,MAIL,,2383 Farwell Circle,,San Bernardino,CA,92410,,
8298,553,2014-11-11T21:52:56Z,MAIL,,02713 Kingsford Parkway,,Topeka,KS,66617,,
8299,504,2014-01-24T12:05:20Z,MAIL,,510 Hovde Way,,Stamford,CT,06912,,
8300,359,2014-03-08T20:42:59Z,MAIL,,6464 Kinsman Trail,,Des Moines,IA,50310,,
8301,373,2014-04-28T14:10:00Z,RES,,79 Dawn Plaza,,Oxnard,CA,93034,,
8302,261,2014-10-11T07:52:53Z,RES,,7 Emmet Road,,Tucson,AZ,85720,,
8303,174,2014-04-11T01:12:48Z,RES,,482 Reindahl Hill,,Spokane,WA,99252,,
8304,812,2014-01-18T15:01:04Z,MAIL,,4784 Talmadge Crossing,,Birmingham,AL,35242,,
8305,115,2014-07-04T07:04:54Z,MAIL,,5081 Graedel Court,,Las Vegas,NV,89115,,
8306,753,2014-11-01T06:26:49Z,RES,,730 Karstens Circle,,Inglewood,CA,90310,,
8307,871,2014-04-04T23:24:49Z,MAIL,,345 Waubesa Circle,,Tampa,FL,33661,,
8308,535,2014-09-26T04:58:54Z,RES,,9 Ridgeview Court,,Houston,TX,77288,,
8309,722,2015-01-08T11:43:25Z,RES,,7 Golf View Lane,,Hartford,CT,06140,,
8310,587,2014-01-17T06:17:49Z,MAIL,,05659 Moose Way,,Spartanburg,SC,29319,,
8311,348,2014-10-28T11:29:12Z,MAIL,,8 1st Court,,Shawnee Mission,KS,66225,,
8312,605,2014-07-08T19:23:10Z,MAIL,,81 Huxley Way,,Las Vegas,NV,89145,,
8313,696,2014-08-02T14:02:17Z,MAIL,,352 Ludington Circle,,New York City,NY,10260,,
8314,291,2014-04-04T17:03:09Z,RES,,900 Iowa Drive,,Washington,DC,20546,,
8315,924,2014-11-25T13:27:24Z,RES,,82172 Waubesa Point,,Madison,WI,53790,,
8316,34,2014-04-26T16:29:24Z,RES,,17132 Fallview Point,,Richmond,VA,23220,,
8317,448,2014-05-21T20:33:20Z,RES,,54 Manufacturers Trail,,Washington,DC,20268,,
8318,982,2014-09-21T13:48:43Z,RES,,7701 Dottie Parkway,,Savannah,GA,31416,,
8319,851,2014-05-08T11:14:24Z,MAIL,,161 Hoard Parkway,,West Palm Beach,FL,33411,,
8320,786,2014-10-07T02:44:43Z,MAIL,,4884 Hollow Ridge Avenue,,Oklahoma City,OK,73119,,
8321,155,2014-09-14T17:00:31Z,MAIL,,339 Macpherson Park,,San Antonio,TX,78205,,
8322,466,2014-02-22T08:47:46Z,MAIL,,43184 Schiller Way,,Arlington,TX,76016,,
8323,485,2014-08-07T16:26:12Z,RES,,1416 Anhalt Pass,,Dallas,TX,75379,,
8324,209,2014-11-07T19:18:07Z,RES,,115 Old Shore Trail,,Minneapolis,MN,55417,,
8325,583,2014-12-07T02:54:20Z,RES,,060 Fallview Trail,,Alexandria,VA,22313,,
8326,634,2014-10-27T07:18:50Z,MAIL,,3 Fieldstone Lane,,Montgomery,AL,36114,,
8327,502,2014-11-22T10:29:50Z,MAIL,,700 Browning Crossing,,Grand Junction,CO,81505,,
8328,313,2014-06-16T03:26:47Z,MAIL,,37543 Cody Street,,Milwaukee,WI,53277,,
8329,982,2014-06-12T07:12:08Z,MAIL,,93 Dawn Center,,San Antonio,TX,78225,,
8330,15,2014-01-29T05:48:40Z,MAIL,,149 Bartillon Center,,Hot Springs National Park,AR,71914,,
8331,618,2014-03-14T16:27:58Z,MAIL,,40 Sugar Road,,Memphis,TN,38168,,
8332,408,2014-10-05T05:59:15Z,MAIL,,859 Stoughton Place,,Missoula,MT,59806,,
8333,354,2014-05-04T16:28:11Z,RES,,363 David Terrace,,Nashville,TN,37215,,
8334,30,2014-05-18T21:07:50Z,RES,,9277 Tennessee Place,,Washington,DC,20557,,
8335,199,2014-08-05T07:21:36Z,MAIL,,927 Moose Way,,Indianapolis,IN,46231,,
8336,218,2014-04-06T12:55:15Z,MAIL,,6812 Manufacturers Parkway,,Los Angeles,CA,90045,,
8337,289,2014-02-03T20:04:37Z,MAIL,,169 Grover Trail,,Providence,RI,02905,,
8338,128,2014-12-10T19:10:40Z,RES,,5 Karstens Park,,El Paso,TX,88514,,
8339,236,2014-11-06T01:49:53Z,MAIL,,59 Pepper Wood Place,,Pueblo,CO,81010,,
8340,717,2014-12-17T06:35:00Z,MAIL,,74 Surrey Junction,,Seattle,WA,98121,,
8341,532,2015-01-13T05:10:19Z,MAIL,,11210 Daystar Center,,Phoenix,AZ,85062,,
8342,430,2014-10-31T15:43:02Z,RES,,231 Dwight Lane,,Miami Beach,FL,33141,,
8343,422,2014-06-20T04:41:49Z,MAIL,,7940 Lakeland Place,,Pittsburgh,PA,15279,,
8344,491,2014-03-30T01:55:26Z,RES,,5459 Iowa Center,,Orlando,FL,32859,,
8345,90,2015-01-06T02:15:28Z,RES,,76 Melvin Lane,,Whittier,CA,90605,,
8346,580,2014-12-13T13:38:35Z,RES,,11 Daystar Point,,Macon,GA,31217,,
8347,668,2014-12-30T18:32:30Z,RES,,45 Paget Avenue,,Birmingham,AL,35244,,
8348,249,2014-02-23T23:40:23Z,RES,,15 Prairie Rose Alley,,Frankfort,KY,40618,,
8349,445,2014-06-26T19:55:11Z,MAIL,,47 Quincy Drive,,San Antonio,TX,78260,,
8350,639,2014-10-30T11:10:52Z,MAIL,,941 Forest Run Point,,Orange,CA,92867,,
8351,131,2014-10-21T10:42:52Z,RES,,6586 Arrowood Circle,,Des Moines,IA,50320,,
8352,1,2014-05-14T13:18:06Z,MAIL,,7 Roxbury Alley,,Albany,NY,12262,,
8353,303,2014-08-26T17:19:40Z,RES,,0 Quincy Junction,,Dallas,TX,75236,,
8354,892,2014-08-20T13:32:44Z,MAIL,,643 Ruskin Road,,Amarillo,TX,79171,,
8355,283,2014-04-28T06:44:24Z,MAIL,,1 Elgar Place,,Erie,PA,16505,,
8356,436,2014-02-14T12:11:04Z,RES,,810 Carpenter Way,,Mobile,AL,36628,,
8357,571,2014-04-11T18:14:08Z,RES,,76 Bluejay Street,,Dallas,TX,75387,,
8358,885,2014-08-18T12:45:45Z,RES,,644 Sachs Junction,,Greenville,SC,29605,,
8359,271,2015-01-09T10:29:53Z,MAIL,,5 Florence Terrace,,Providence,RI,02912,,
8360,884,2014-04-12T08:54:15Z,RES,,8726 Straubel Parkway,,Houston,TX,77255,,
8361,884,2014-06-01T12:39:34Z,MAIL,,3 Spaight Pass,,Salinas,CA,93907,,
8362,632,2014-06-24T22:41:26Z,RES,,3452 Hudson Road,,Washington,DC,20430,,
8363,385,2014-07-20T11:13:45Z,MAIL,,4691 Hazelcrest Point,,Aiken,SC,29805,,
8364,909,2014-05-19T01:13:43Z,RES,,642 Kings Lane,,Port Charlotte,FL,33954,,
8365,666,2014-11-22T05:40:16Z,RES,,529 Ruskin Point,,Peoria,IL,61635,,
8366,423,2014-01-18T12:56:24Z,MAIL,,7450 Hayes Court,,Los Angeles,CA,90081,,
8367,561,2014-03-27T05:33:48Z,MAIL,,342 Shoshone Parkway,,Dallas,TX,75392,,
8368,448,2014-08-03T18:50:29Z,MAIL,,990 Dryden Plaza,,Portland,OR,97232,,
8369,604,2014-02-08T13:03:03Z,MAIL,,00283 Shasta Point,,Chicago,IL,60609,,
8370,752,2014-09-08T17:38:19Z,MAIL,,6 Maryland Street,,Pocatello,ID,83206,,
8371,964,2015-01-01T19:55:57Z,RES,,97 Pankratz Way,,Inglewood,CA,90398,,
8372,700,2014-06-07T20:13:17Z,RES,,151 Banding Terrace,,Bakersfield,CA,93399,,
8373,333,2014-05-06T11:55:23Z,MAIL,,06432 Del Mar Hill,,Seattle,WA,98166,,
8374,721,2014-11-13T16:09:38Z,MAIL,,9890 Manitowish Alley,,Brooklyn,NY,11247,,
8375,986,2014-12-03T22:28:14Z,RES,,8 Riverside Plaza,,Kingsport,TN,37665,,
8376,904,2014-01-17T19:53:57Z,RES,,4 Dorton Drive,,Portland,OR,97211,,
8377,198,2014-09-16T12:34:02Z,MAIL,,67 Commercial Drive,,Little Rock,AR,72209,,
8378,258,2014-11-01T22:42:49Z,RES,,746 Pierstorff Hill,,Spring,TX,77386,,
8379,448,2014-05-08T03:14:56Z,MAIL,,89053 Twin Pines Circle,,Decatur,GA,30033,,
8380,492,2014-09-01T15:19:40Z,MAIL,,72334 North Way,,Davenport,IA,52809,,
8381,767,2014-04-22T17:39:26Z,MAIL,,4299 Schiller Road,,Miami,FL,33147,,
8382,466,2014-10-23T11:14:23Z,MAIL,,74 Oakridge Alley,,Portland,OR,97296,,
8383,124,2015-01-10T03:54:01Z,MAIL,,8 Blaine Road,,El Paso,TX,79911,,
8384,679,2014-07-05T01:08:32Z,RES,,4630 Oak Parkway,,Fort Lauderdale,FL,33305,,
8385,772,2014-09-17T00:24:16Z,RES,,43894 Stephen Center,,East Saint Louis,IL,62205,,
8386,385,2014-02-04T05:14:45Z,RES,,9427 Crowley Lane,,El Paso,TX,88569,,
8387,719,2014-11-20T23:06:19Z,MAIL,,77005 Algoma Pass,,Charlotte,NC,28247,,
8388,201,2014-02-24T10:47:33Z,MAIL,,1418 Hintze Pass,,Los Angeles,CA,90010,,
8389,532,2014-06-29T00:20:41Z,RES,,92 Westport Alley,,Austin,TX,78710,,
